# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnA-UGC             -          u58                  -                8      62   23444   23498   23440   23504      73    +        0.45   14.5   1.7  -
trnF-GAA             -          u58                  -                3      69    5902    5835    5904    5832      73    -         0.5   15.2   0.4  -
ycf12                -          u58                  -               42      74   10852   10884   10848   10888     144    +        0.54   11.8   2.6  -
accD                 -          u58                  -              676     741   29423   29491   29416   29497    1591    +        0.54    8.4  11.7  -
trnR-UCG             -          u58                  -               51      69  116371  116353  116391  116341      77    -        0.57   14.3   0.4  -
trnR-UCG             -          u58                  -               51      69   14926   14944   14908   14952      77    +        0.57   14.3   0.1  -
trnV-GAC             -          u58                  -               28      70   88353   88314   88371   88312      72    -        0.66   14.3   3.0  -
trnP-UGG             -          u58                  -                8      64   39485   39429   39488   39414      74    -        0.66   14.2   0.2  -
trnV-UAC             -          u58                  -                2      37   89178   89144   89179   89124      76    -         0.7   14.1   0.8  -
trnR-CCG             -          u58                  -               10      66  116423  116353  116432  116345      74    -        0.71   13.9   0.6  -
trnV-GAC             -          u58                  -                8      57   23444   23494   23439   23514      72    +        0.82   14.0   1.5  -
trnfM-CAU            -          u58                  -                9      64   39484   39429   39487   39412      74    -        0.89   13.8   0.1  -
trnP-GGG             -          u58                  -               13      64   39480   39429   39487   39427      74    -        0.97   13.7   0.2  -
trnT-UGU             -          u58                  -               19      62  110468  110430  110478  110415      73    -        0.97   13.4   0.0  -
trnC-GCA             -          u58                  -                7      62  140340  140272  140345  140266      71    -           1   13.7   0.6  -
trnN-GUU             -          u58                  -                8      64   39485   39427   39489   39421      72    -         1.2   13.4   0.1  -
trnfM-CAU            -          u58                  -                3      66   19093   19155   19091   19163      74    +         1.2   13.3   0.2  -
trnC-GCA             -          u58                  -                4      51  115102  115034  115104  115025      71    -         1.3   13.3   2.2  -
psb30                -          u58                  -               10      72   10919   10984   10912   10995     107    +         1.4   12.3   1.5  -
trnP-GGG             -          u58                  -                2      63   92321   92262   92321   92251      74    -         1.4   13.1   0.7  -
trnV-UAC             -          u58                  -                2      76   92321   92251   92322   92251      76    -         1.6   12.9   0.5  -
rps12                -          u58                  -              347     371   95075   95099   95060   95100     372    +         1.7    9.9   4.4  -
trnW-CCA             -          u58                  -                9      66   83746   83801   83736   83809      74    +         1.8   12.9   1.0  -
trnH-GUG             -          u58                  -                8      71  115099  115038  115104  115036      75    -         1.8   12.8   2.7  -
trnD-GUC             -          u58                  -               30      66    5641    5676    5620    5685      74    +           2   12.3   0.0  -
trnA-UGC             -          u58                  -                2      72    3774    3684    3775    3683      73    -         2.5   12.2   0.5  -
trnC-GCA             -          u58                  -                5      44  116428  116387  116432  116366      71    -         2.6   12.4   2.4  -
trnS-GCU             -          u58                  -                3      48  137277  137320  137275  137339      88    +         2.7   12.0   1.9  -
trnF-GAA             -          u58                  -                7      25   89173   89155   89182   89148      73    -         2.7   12.8   0.6  -
trnN-GUU             -          u58                  -                6      62   84528   84470   84530   84464      72    -         2.7   12.3   1.6  -
ycf68                -          u58                  -              267     315   88758   88699   88787   88675     484    -         2.7    8.6   2.1  -
ycf1                 -          u58                  -             4956    5000   76984   76940   76994   76919    5864    -         2.8    2.8  16.3  -
trnY-GUA             -          u58                  -                7      74  137281  137336  137275  137345      84    +         2.8   12.3   1.1  -
trnR-UCU             -          u58                  -               49      72  107083  107106  107063  107106      72    +         3.2   11.9   0.5  -
trnI-CAU             -          u58                  -               51      74  118341  118364  118321  118364      74    +         3.3   11.9   0.5  -
trnE-UUC             -          u58                  -                7      65    5620    5676    5617    5689      73    +         3.3   11.8   0.1  -
trnH-GUG             -          u58                  -               11      67  137284  137338  137275  137345      75    +         3.3   11.9   1.1  -
